Artist,Lyrics
britney-spears,"More than anything I ever felt before Crazy, I just can't sleep I'm so excited, I'm in too deep Crazy, but it feels alright"
britney-spears,"Every day and every night Chorus Hey, over there Please, forgive me If I'm comin' on too strong"
britney-spears,"Hate to stare But, you're winnin' And they're playin' my favorite song So, come here"
britney-spears,A little closer Wanna whisper in your ear Make it clear A little question
britney-spears,Wanna know just how you feel If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now Would you hold it against me?
britney-spears,"'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now Would you hold it against me? Hey, you might think"
britney-spears,"That I'm crazy But, you know I'm just your type I might be But, you just cannot deny"
britney-spears,There's a spark In between us When we're dancin' on the floor I want more
britney-spears,"Wanna see it So, I'm askin' you tonight If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now"
britney-spears,"Would you hold it against me? 'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now"
britney-spears,"Would you hold it against me? If I said I want your body Would you hold it against me? Yeah, uh-huh, oh Give me somethin' good Don't wanna wait"
britney-spears,I want it now Pop it like a hood And show me how you work it out Alright If I said my heart was beating loud
britney-spears,If I said I want your body now Would you hold it against me? If I said my heart was beating loud If we could escape the crowd somehow If I said I want your body now
britney-spears,"Would you hold it against me? 'Cause, you feel like paradise And I need a vacation tonight So, if I said I want your body now"
britney-spears,Would you hold it against me? I used to think I had the answers to everything But now I know That life doesn't always
britney-spears,"Go my way, yeah Feels like I'm caught in the middle That's when I realize I'm not a girl Not yet a woman"
britney-spears,All I need is time A moment that is mine While I'm in between I'm not a girl There is no need to protect me
britney-spears,It's time that I Learn to face up to this on my own I've seen so much more than you know now So don't tell me to shut my eyes I'm not a girl
britney-spears,Not yet a woman All I need is time A moment that is mine While I'm in between
britney-spears,I'm not a girl But if you look at me closely
bruno-mars,"Now greetings to the world! Standing at this liquor store, Whiskey coming through my pores, Feeling like I run this whole block. Lotto tickets cheap beer"
bruno-mars,"That's why you can catch me here, Tryna scratch my way up to the top. 'Cause my job got me going nowhere, So I ain't got a thing to lose. Take me to a place where I don't care,"
bruno-mars,"This is me and my liquor store blues. I'll take one shot for my pain, One drag for my sorrow. Get messed up today, I'll be ok tomorrow."
bruno-mars,"One shot for my pain, One drag for my sorrow. Get messed up today, I'll be ok tomorrow. Me and my guitar tonight,"
bruno-mars,"Singing to the city lights, Tryna live on more than what I got. 'Cause '68 cents ain't gonna pay the rent, So I'll be out here 'til they call the cops. 'Cause my job got me going nowhere,"
bruno-mars,"So I ain't got a thing to lose. Take me to a place where I don't care, This is me and my liquor store blues. I'll take one shot for my pain, One drag for my sorrow."
bruno-mars,"Get messed up today, I'll be ok tomorrow. One shot for my pain, One drag for my sorrow."
bruno-mars,"Get messed up today, I'll be ok tomorrow. Here comes Junior Gong, I'm flying high like Superman And thinking that I run the whole block, I don't know if it's just because pineapple kush between my jaws"
bruno-mars,"Has got me feeling like I'm on top Give me this one shot for my pain, One drag for my sorrow. Get messed up today, I'll be ok tomorrow."
bruno-mars,"One shot for my pain, One drag for my sorrow. Get messed up today, I'll be ok tomorrow. Now greetings to the world! You best believe! One, two, one, two, three Oh yeah yeah"
bruno-mars,"Oh yeah yeah yeah yeah, uh! Oh yeah yeah Oh yeah yeah yeah yeah, uh! Never had much faith in love or miracles (miracles) uh! Never wanna put my heart on the line, uh!"
bruno-mars,"But swimming in your water is something spiritual (spiritual) uh! I'm born again every time you spend the night, uh! 'Cause your sex takes me to paradise Yeah your sex takes me to paradise And it shows, yeah, yeah, yeah"
bruno-mars,"'Cause you make me feel like, I've been locked out of heaven For too long, for too long Yeah you make me feel like, I've been locked out of heaven For too long, for too long Oh yeah yeah yeah yeah, uh!"
bruno-mars,"Oh yeah yeah Oh yeah yeah yeah yeah, uh! You bring me to my knees You make me testify, uh! You can make a sinner change his ways, uh!"
bruno-mars,"Open up your gates cause I can't wait to see the light, uh! And right there is where I wanna stay, uh! 'Cause your sex takes me to paradise Yeah your sex takes me to paradise And it shows, yeah, yeah, yeah"
bruno-mars,"'Cause you make me feel like, I've been locked out of heaven For too long, for too long Yeah you make me feel like, I've been locked out of heaven For too long, for too long Oh oh oh oh, yeah, yeah, yeah"
bruno-mars,"Can I just stay here Spend the rest of my days here Oh oh oh oh, yeah, yeah, yeah Can't I just stay here"
bruno-mars,"Spend the rest of my days here 'Cause you make me feel like, I've been locked out of heaven For too long, for too long Yeah you make me feel like, I've been locked out of heaven For too long, for too long Oh yeah yeah yeah yeah, uh!"
bruno-mars,"Oh yeah yeah Oh yeah yeah yeah yeah, uh! Hay tantas canciones que puedo cantar para pasar el tiempo Y me estoy quedando sin cosas que hacer"
bruno-mars,para sacarte de mi mente Todo lo que tengo es esta foto en un marco Que tengo muy cerca para ver tu cara todos los días Contigo es donde yo prefiero estar
bruno-mars,pero estamos atrapados en esto Y es tan difícil Estás tan lejos Esta distancia me está matando
bruno-mars,Me gustaría que estuvieras aquí conmigo pero estamos atrapados en esto. Y es tan difícil Estás tan lejos
bruno-mars,Esta distancia me está matando Es tan difícil Es tan difícil Estás tan lejos Esta distancia me está matando
bruno-mars,Es tan difícil Es tan difícil Estás tan lejos Esta distancia me está matando Ahora los minutos
bruno-mars,se sienten como horas y las horas se sienten como días Aunque estoy lejos tu sabes que
bruno-mars,no puedo estar en casa pero vuelvo a casa pronto vuelvo a casa pronto. Todo lo que tengo es esta foto en un marco Que tengo muy cerca para ver tu cara todos los días
bruno-mars,Contigo es donde yo prefiero estar pero estamos atrapados en esto Y es tan difícil
bruno-mars,Estás tan lejos Esta distancia me está matando Me gustaría que estuvieras aquí conmigo pero estamos atrapados en esto.
bruno-mars,Y es tan difícil Estás tan lejos ¿Puedes oírme llorar? ¿Puedes oírme llorar? ¿Puedes oírme llorar?
bruno-mars,Oh Contigo es donde yo prefiero estar pero estamos atrapados en esto Y es tan difícil
bruno-mars,Estás tan lejos Esta distancia me está matando Me gustaría que estuvieras aquí conmigo pero estamos atrapados en esto.
bruno-mars,Y es tan difícil Estás tan lejos Esta distancia me está matando. Es tan difícil
bruno-mars,Es tan difícil Estás tan lejos Esta distancia me está matando Es tan difícil
bruno-mars,Es tan difícil Estás tan lejos Esta distancia me está matando Hay tantas canciones que puedo cantar para pasar el tiempo... ¿Qué estás loco?
